"Subject" "Emotion" "Memory" "Test.Tag"
"1110" 2 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"1111" 2 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_2.png"
"1112" 2 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"1113" 2 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_3.png"
"1114" 2 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_6.png"
"1115" 2 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"1116" 2 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"1117" 2 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"1118" 2 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"1119" 2 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"1120" 2 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"1121" 2 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"1122" 2 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1123" 2 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1124" 2 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_2.png"
"1125" 2 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"1126" 2 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_7.png"
"1127" 2 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1128" 2 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_3.png"
"1129" 2 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_5.png"
"1130" 2 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_6.png"
"1131" 2 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"1132" 2 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"1133" 2 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_6.png"
"1134" 2 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"1135" 2 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"1136" 2 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_5.png"
"1137" 2 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"1138" 2 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"1139" 2 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_6.png"
"1140" 2 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"1141" 2 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"1142" 2 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_3.png"
"1143" 2 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_6.png"
"1144" 2 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"1145" 2 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"1146" 2 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"1147" 2 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_4.png"
"1148" 2 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"1149" 2 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"1150" 2 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_3.png"
"1151" 2 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"1152" 2 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_6.png"
"1153" 20 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"1154" 20 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"1155" 20 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_0.png"
"1156" 20 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"1157" 20 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"1158" 20 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"1159" 20 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"1160" 20 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"1161" 20 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"1162" 20 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"1163" 20 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"1164" 20 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"1165" 20 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_1.png"
"1166" 20 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"1167" 20 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"1168" 20 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"1169" 20 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"1170" 20 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_6.png"
"1171" 20 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"1172" 20 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"1173" 20 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"1174" 20 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"1175" 20 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"1176" 20 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"1177" 20 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"1178" 20 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"1179" 20 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"1180" 20 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_5.png"
"1181" 20 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1182" 20 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_5.png"
"1183" 20 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_2.png"
"1184" 20 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_2.png"
"1185" 20 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"1186" 20 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"1187" 20 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"1188" 20 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_5.png"
"1189" 20 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"1190" 20 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"1191" 20 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"1192" 20 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"1193" 20 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"1194" 20 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"1195" 20 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_6.png"
"1196" 20 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_6.png"
"1197" 20 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_6.png"
"1198" 20 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"1199" 20 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_2.png"
"1200" 20 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_6.png"
"1201" 20 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"1202" 20 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_3.png"
"1203" 20 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_2.png"
"1204" 20 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_7.png"
"1205" 20 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"1206" 20 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1207" 20 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_0.png"
"1208" 20 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"1209" 20 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_6.png"
"1210" 20 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"1211" 20 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"1212" 20 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"1213" 20 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_7.png"
"1214" 20 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_1.png"
"1215" 20 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"1216" 20 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_3.png"
"1217" 20 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_2.png"
"1218" 20 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_7.png"
"1219" 20 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"1220" 20 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_2.png"
"1221" 20 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"1222" 20 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"1223" 20 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"1224" 20 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"1225" 20 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"1226" 20 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_3.png"
"1227" 20 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"1228" 20 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"1229" 20 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_6.png"
"1230" 20 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"1231" 20 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_6.png"
"1232" 20 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"1233" 20 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"1234" 20 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1235" 20 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_4.png"
"1236" 20 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_1.png"
"1237" 20 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"1238" 20 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_6.png"
"1239" 20 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1240" 20 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_6.png"
"1241" 20 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_3.png"
"1242" 20 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_6.png"
"1243" 20 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"1244" 20 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_3.png"
"1245" 20 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_1.png"
"1246" 20 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
"1247" 20 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"1248" 20 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_3.png"
"1249" 21 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"1250" 21 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1251" 21 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_3.png"
"1252" 21 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"1253" 21 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"1254" 21 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"1255" 21 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_2.png"
"1256" 21 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_1.png"
"1257" 21 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"1258" 21 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"1259" 21 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"1260" 21 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"1261" 21 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"1262" 21 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"1263" 21 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_1.png"
"1264" 21 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"1265" 21 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"1266" 21 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"1267" 21 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1268" 21 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"1269" 21 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"1270" 21 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_2.png"
"1271" 21 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_2.png"
"1272" 21 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_5.png"
"1273" 21 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_7.png"
"1274" 21 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"1275" 21 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"1276" 21 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_5.png"
"1277" 21 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"1278" 21 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"1279" 21 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_5.png"
"1280" 21 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_3.png"
"1281" 21 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"1282" 21 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"1283" 21 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"1284" 21 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_4.png"
"1285" 21 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"1286" 21 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"1287" 21 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_3.png"
"1288" 21 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"1289" 21 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"1290" 21 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_7.png"
"1291" 21 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"1292" 21 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"1293" 21 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"1294" 21 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_4.png"
"1295" 21 "Anger" "Anger\Female\AF_6.png" ""
"1296" 21 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_5.png"
"1297" 21 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_2.png"
"1298" 21 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"1299" 21 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_4.png"
"1300" 21 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_4.png"
"1301" 21 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_6.png"
"1302" 21 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_5.png"
"1303" 21 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"1304" 21 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_4.png"
"1305" 21 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"1306" 21 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_3.png"
"1307" 21 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"1308" 21 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"1309" 21 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_0.png"
"1310" 21 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"1311" 21 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_4.png"
"1312" 21 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_4.png"
"1313" 21 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"1314" 21 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"1315" 21 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_4.png"
"1316" 21 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_3.png"
"1317" 21 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"1318" 21 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"1319" 21 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"1320" 21 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"1321" 21 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"1322" 21 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1323" 21 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_2.png"
"1324" 21 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_4.png"
"1325" 21 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"1326" 21 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1327" 21 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_7.png"
"1328" 21 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_0.png"
"1329" 21 "Anger" "Anger\Male\AM_7.png" "Anger\Male\AM_7.png"
"1330" 21 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"1331" 21 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_0.png"
"1332" 21 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"1333" 21 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_0.png"
"1334" 21 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_4.png"
"1335" 21 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_6.png"
"1336" 21 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"1337" 21 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_2.png"
"1338" 21 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"1339" 21 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"1340" 21 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"1341" 21 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_4.png"
"1342" 21 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_3.png"
"1343" 21 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"1344" 21 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"1345" 22 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_1.png"
"1346" 22 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_6.png"
"1347" 22 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_6.png"
"1348" 22 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_5.png"
"1349" 22 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_3.png"
"1350" 22 "Fear" "Fear\Female\FF_5.png" "Fear\Female\FF_6.png"
"1351" 22 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"1352" 22 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"1353" 22 "Fear" "Fear\Female\FF_4.png" "Fear\Female\FF_5.png"
"1354" 22 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_4.png"
"1355" 22 "Anger" "Anger\Female\AF_7.png" "Anger\Female\AF_7.png"
"1356" 22 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_2.png"
"1357" 22 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_3.png"
"1358" 22 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"1359" 22 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_6.png"
"1360" 22 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_4.png"
"1361" 22 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_7.png"
"1362" 22 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_4.png"
"1363" 22 "Anger" "Anger\Male\AM_3.png" "Anger\Male\AM_4.png"
"1364" 22 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_7.png"
"1365" 22 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1366" 22 "Fear" "Fear\Female\FF_7.png" "Fear\Female\FF_5.png"
"1367" 22 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_1.png"
"1368" 22 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_2.png"
"1369" 22 "Happy" "Happiness\Male\HM_5.png" "Happiness\Male\HM_2.png"
"1370" 22 "Happy" "Happiness\Female\HF_2.png" "Happiness\Female\HF_1.png"
"1371" 22 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_3.png"
"1372" 22 "Fear" "Fear\Male\FM_3.png" "Fear\Male\FM_7.png"
"1373" 22 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1374" 22 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_7.png"
"1375" 22 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_4.png"
"1376" 22 "Anger" "Anger\Male\AM_1.png" "Anger\Male\AM_1.png"
"1377" 22 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_7.png"
"1378" 22 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_6.png"
"1379" 22 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"1380" 22 "Anger" "Anger\Female\AF_3.png" "Anger\Female\AF_0.png"
"1381" 22 "Anger" "Anger\Female\AF_2.png" "Anger\Female\AF_2.png"
"1382" 22 "Fear" "Fear\Female\FF_2.png" "Fear\Female\FF_3.png"
"1383" 22 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"1384" 22 "Fear" "Fear\Male\FM_4.png" "Fear\Male\FM_5.png"
"1385" 22 "Anger" "Anger\Male\AM_4.png" "Anger\Male\AM_5.png"
"1386" 22 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_4.png"
"1387" 22 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"1388" 22 "Happy" "Happiness\Male\HM_6.png" "Happiness\Male\HM_6.png"
"1389" 22 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"1390" 22 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"1391" 22 "Happy" "Happiness\Female\HF_0.png" "Happiness\Female\HF_2.png"
"1392" 22 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_7.png"
"1393" 22 "Fear" "Fear\Male\FM_7.png" "Fear\Male\FM_5.png"
"1394" 22 "Anger" "Anger\Male\AM_6.png" "Anger\Male\AM_3.png"
"1395" 22 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_7.png"
"1396" 22 "Happy" "Happiness\Male\HM_4.png" "Happiness\Male\HM_3.png"
"1397" 22 "Fear" "Fear\Female\FF_3.png" "Fear\Female\FF_6.png"
"1398" 22 "Fear" "Fear\Male\FM_0.png" "Fear\Male\FM_0.png"
"1399" 22 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_4.png"
"1400" 22 "Anger" "Anger\Male\AM_5.png" "Anger\Male\AM_5.png"
"1401" 22 "Fear" "Fear\Male\FM_2.png" "Fear\Male\FM_2.png"
"1402" 22 "Anger" "Anger\Female\AF_1.png" "Anger\Female\AF_2.png"
"1403" 22 "Happy" "Happiness\Female\HF_7.png" "Happiness\Female\HF_7.png"
"1404" 22 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_5.png"
"1405" 22 "Happy" "Happiness\Female\HF_5.png" "Happiness\Female\HF_5.png"
"1406" 22 "Fear" "Fear\Female\FF_6.png" "Fear\Female\FF_6.png"
"1407" 22 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_3.png"
"1408" 22 "Fear" "Fear\Male\FM_1.png" "Fear\Male\FM_1.png"
"1409" 22 "Anger" "Anger\Male\AM_2.png" "Anger\Male\AM_2.png"
"1410" 22 "Happy" "Happiness\Male\HM_1.png" "Happiness\Male\HM_1.png"
"1411" 22 "Happy" "Happiness\Male\HM_0.png" "Happiness\Male\HM_2.png"
"1412" 22 "Happy" "Happiness\Female\HF_4.png" "Happiness\Female\HF_3.png"
"1413" 22 "Anger" "Anger\Female\AF_6.png" "Anger\Female\AF_7.png"
"1414" 22 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_3.png"
"1415" 22 "Happy" "Happiness\Male\HM_7.png" "Happiness\Male\HM_7.png"
"1416" 22 "Anger" "Anger\Female\AF_5.png" "Anger\Female\AF_1.png"
"1417" 22 "Fear" "Fear\Female\FF_0.png" "Fear\Female\FF_0.png"
"1418" 22 "Fear" "Fear\Female\FF_1.png" "Fear\Female\FF_0.png"
"1419" 22 "Fear" "Fear\Male\FM_5.png" "Fear\Male\FM_5.png"
"1420" 22 "Happy" "Happiness\Female\HF_3.png" "Happiness\Female\HF_1.png"
"1421" 22 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_7.png"
"1422" 22 "Happy" "Happiness\Male\HM_2.png" "Happiness\Male\HM_5.png"
"1423" 22 "Fear" "Fear\Male\FM_6.png" "Fear\Male\FM_4.png"
"1424" 22 "Anger" "Anger\Female\AF_0.png" "Anger\Female\AF_0.png"
"1425" 22 "Happy" "Happiness\Female\HF_1.png" "Happiness\Female\HF_0.png"
"1426" 22 "Anger" "Anger\Female\AF_4.png" "Anger\Female\AF_3.png"
"1427" 22 "Happy" "Happiness\Female\HF_6.png" "Happiness\Female\HF_5.png"
"1428" 22 "Anger" "Anger\Male\AM_0.png" "Anger\Male\AM_1.png"
"1429" 22 "Happy" "Happiness\Male\HM_3.png" "Happiness\Male\HM_3.png"
